,review,sentiment
14037,comfi bed beauti victorian build good locat next tube station half way madam tussaud west end theatr well place covent garden leicest squar piccadilli circu good local coffe sandwich shop incl pret manger cafe nero,1
14038,bedroom comfort warm but dine room is veri cold,1
14039,we got great deal book com call shop packag fabul valu two night good breakfast friendli staff beauti build,1
14040,nice warm clean room friendli kind help staff,1
14041,nice room well maintain yet still charact eco friendli product bathroom friendli staff,1
14042,excel locat superb histor build nice help staff one favourit hotel london,1
14043,neat room,1
14044,despit gorgeou hotel uniqu histori hotel russel remain surprisingli afford feel like luxuri hotel the staff help well train friendli person i also appreci restaur beauti bar offer well round experi vs rent room i look forward come back throughout year come,1
14045,excel recept manag upon arriv upgrad room follow room mix offer complimentari dinner mean apolog the concierg also help locat hotel fantast access public transport on last day hotel kept bag secur enjoy remaind time london will certainli stay,1
14046,locat excel opul decor realli stand staff friendli respond quickli request made,1
14047,excel custom servic staff fantast locat good coffe,1
14048,locat near underground station super conveni had quick meal bar realli like food bed good twin superior room,1
14049,room readi earli staff friendli help love breakfast,1
14050,next underground station good wifi friendli receptionist,1
14051,classic architectur preserv nice,1
14052,the qualiti breakfast excel,1
14053,overal staff commend help attent locat good conveni facad hotel look impress,1
14054,bed comfi breakfast realli nice bathroom good,1
14055,i stay hotel time never find major fault it great connect tube howev walk distanc main shop area sight see staff friendli go way ensur stay expect the room spaciou comfi bed i stay,1
14056,the locat good could walk number place,1
14057,great locat handi tube felt safe good breakfast nice room comfort bed,1
14058,realli central locat,1
14059,scrambl egg brilliant highlight well suppli breakfast buffet fantast locat help friendli staff good valu money locat,1
14060,bed comfi nice view room bathroom nice set,1
14061,staff locat excel breakfast great also,1
14062,the style hotel excel staff great locat,1
14063,great locat front russel squar park beauti old build great servic staff,1
14064,the bed comfort enough light room work often hotel light suitabl the room well equip good size london,1
14065,locat price,1
14066,well maintain victorian splendour great bar breakfast room wide carpet corridor larg room request walk shower,1
14067,i like decor,1
14068,got upgrad junior suit heat broken howev alreadi put two heater need ask recept bar staff porter friendli accommod,1
14069,the locat great a lot nice restaur caf around corner the subway underground less minut away take directli heathrow airport covent garden picadilli circu knightsbridg british museum minut away foot,1
14070,thi wonder old hotel great locat easi access underground also walk distant attract serg bernard made stay russel special from moment arriv departur day later went way make stay russel memor,1
14071,locat excel room nice bed love staff friendli help,1
14072,the hotel amaz pleasur stay central london from walk door feel special recept staff fantast love stay bring famili back special visit,1
14073,veri conveni locat friendli staff alway happi eager assist beautiful hotel sumptuous decor i junior doubl room larg bathroom bath shower great relax end busi day,1
14074,the locat good hotel nice staff love friendli breakfast good spaciou room,1
14075,the staff member check us fantast name mile love help us enorm score us cake room a winner book even free glass wine room readi state time,1
14076,locat hotel good close public transport,1
14077,breakfast good staff dine room good,1
14078,i comfort small room overlook squar the bar good atmospher relax exhaust day enjoy light meal the underground nearbi make easi get around london,1
14079,thi high grade hotel splendid room friendli staff good splash luxuri,1
14080,close locat tube station,1
14081,it beg xx centuri build comfort warm room the build conceiv architect titan eleg restaur,1
14082,not much a loud heat system bang though one hit door everi minut throughout night request room chang next one even lower like turbo engin start directli top bed also given wrong room number arriv,1
14083,amaz exterior,1
14084,staff help nice deal,1
14085,overal great price central london some minor issu shower sink minor realli not impecc clean i call dirti either window could use clean room small plenti big great price central london staff friendli hotel bar open great consid everi pub close p midnight plenti food option pub nearbi picadilli line one block away i stay night busi vacat would definit stay price i paid,1
14086,beauti build extern intern make feel like stay somewher special veri handi theatr reason trip,1
14087,the hotel beauti set look,1
14088,close center live hotel dream like fairi tail personnel extrem polit help,1
14089,the concierg max doorman serg extrem help navig citi the locat central face russel squar close british museum walk piccadilli circu russel squar nice landscap,1
14090,good locat central london close sever tube stop,1
14091,atmospher staff overal facil locat,1
14092,the locat great sens place old world good howev,1
14093,the russel one favourit hotel london perhap favourit the architectur decor ground floor particular interest well charm view russel squar love staff especi concierg help proxim hotel british librari extrem conveni,1
14094,the offer i book good valu wine chocol nice element hotel good posit hotel clean well laid the staff friendli help a good select breakfast element poor qualiti,1
14095,locat great tube walk heart action,1
14096,no posit,1
14097,good locat beauti build bed comfi easi walk theatr shop site,1
14098,atmospher architectur build comfort room nice bathroom great shower,1
14099,the staff particularli porter friendli happi talk make feel welcom serg provid us detail histori build local area,1
14100,no posit,1
14101,proxim st pancra king cross tube station comfort room good hotel,1
14102,the bed extrem comfort singl room spaciou comparison singl room i hotel handi euston st pancrea station,1
14103,the staff extrem friendli attent the interior histor stun the bar cosi yet sophist good place drink relax even travel,1
14104,i love build mani bedroom plenti space charact,1
14105,staff realli help profession love locat superb us,1
14106,i like fact hotel love old build grand recept area decor the staff friendli room spaciou clean the hotel within walk distanc british museum covent garden soho i also like fact practic next russel squar underground station holborn statio close,1
14107,no posit,1
14108,the locat excel stuff friendli overal servic good the room clean comfort,1
14109,good locat staff friendli,1
14110,beauti hotel fantast staff kind help friendli knowledg great breakfast select beauti common area perfect locat need,1
